NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	335	92.14187622070312	0.056357995	No	
row_1	PTPA	protein phosphatase 2 phosphatase activator [Source:HGNC Symbol;Acc:HGNC:9308]	573	60.08788299560547	0.09141082	No	
row_2	SBNO2	strawberry notch homolog 2 [Source:HGNC Symbol;Acc:HGNC:29158]	2170	15.709993362426758	-0.04005866	No	
row_3	HHEX	hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]	2707	11.530365943908691	-0.078301296	No	
row_4	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699]	3677	6.762409210205078	-0.16074505	No	
row_5	GCLM	glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]	4057	5.569952487945557	-0.19022687	No	
row_6	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	4091	5.480929374694824	-0.18807298	No	
row_7	FES	"FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]"	4193	5.176285743713379	-0.1924409	No	
row_8	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]	5490	2.4287102222442627	-0.3089578	No	
row_9	GLRX2	glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]	5687	-2.225802421569824	-0.32482296	No	
row_10	PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	5897	-2.5810837745666504	-0.34154424	No	
row_11	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]	6039	-2.815674066543579	-0.35180986	No	
row_12	GPX4	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]	6144	-3.0185625553131104	-0.35849175	No	
row_13	MBP	myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]	6299	-3.3028361797332764	-0.3694888	No	
row_14	SRXN1	sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]	6337	-3.3615102767944336	-0.36970437	No	
row_15	G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	6530	-3.7509851455688477	-0.38376164	No	
row_16	MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	6690	-4.039877414703369	-0.3945206	No	
row_17	ERCC2	"ERCC excision repair 2, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3434]"	8020	-8.463919639587402	-0.50835985	No	
row_18	LAMTOR5	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]"	8069	-8.656205177307129	-0.5045806	No	
row_19	SELENOS	selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]	8278	-9.74789810180664	-0.5144379	No	
row_20	MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	8579	-11.985952377319336	-0.53061455	No	
row_21	PDLIM1	PDZ and LIM domain 1 [Source:HGNC Symbol;Acc:HGNC:2067]	9431	-22.378707885742188	-0.58748394	Yes	
row_22	HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	9445	-22.574527740478516	-0.56734395	Yes	
row_23	PFKP	"phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]"	9987	-37.052955627441406	-0.58192736	Yes	
row_24	GSR	glutathione-disulfide reductase [Source:HGNC Symbol;Acc:HGNC:4623]	10060	-40.31089782714844	-0.55043626	Yes	
row_25	GCLC	glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]	10083	-41.13357925415039	-0.513584	Yes	
row_26	TXNRD1	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	10097	-41.55927658081055	-0.4755044	Yes	
row_27	OXSR1	oxidative stress responsive kinase 1 [Source:HGNC Symbol;Acc:HGNC:8508]	10265	-50.91841506958008	-0.44269893	Yes	
row_28	TXNRD2	thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]	10269	-50.96196746826172	-0.39481747	Yes	
row_29	ABCC1	ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]	10288	-52.178016662597656	-0.34716207	Yes	
row_30	ATOX1	antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]	10322	-54.12007522583008	-0.29904664	Yes	
row_31	GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	10642	-90.19324493408203	-0.24306318	Yes	
row_32	GPX3	glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]	10936	-286.0373840332031	3.6662113E-4	Yes	
