NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]	8	275.46337890625	0.051201563	Yes	
row_1	LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	23	244.5907440185547	0.09602718	Yes	
row_2	SPHK1	sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]	59	199.33111572265625	0.13037749	Yes	
row_3	NOTCH1	notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]	75	187.35198974609375	0.16431779	Yes	
row_4	ITGB1	integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]	113	164.74171447753906	0.19196108	Yes	
row_5	COL15A1	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	148	148.3826141357422	0.21679704	Yes	
row_6	COL3A1	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	200	128.46754455566406	0.23630637	Yes	
row_7	APOD	apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]	227	119.32888793945312	0.25640348	Yes	
row_8	EPHB3	EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]	240	115.7724380493164	0.27712414	Yes	
row_9	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	267	107.63890075683594	0.29501703	Yes	
row_10	COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	268	107.19390106201172	0.3152294	Yes	
row_11	TGFB1	transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]	314	95.87860870361328	0.3291484	Yes	
row_12	LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	335	92.14187622070312	0.3446738	Yes	
row_13	PKIA	cAMP-dependent protein kinase inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:9017]	370	85.79078674316406	0.35770753	Yes	
row_14	SGCD	sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]	665	53.68859100341797	0.34065405	Yes	
row_15	COL1A1	collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]	669	53.26082992553711	0.35041955	Yes	
row_16	PDLIM7	PDZ and LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:22958]	718	50.06864929199219	0.3554234	Yes	
row_17	DENND2B	DENN domain containing 2B [Source:HGNC Symbol;Acc:HGNC:11350]	770	46.730587005615234	0.3595205	Yes	
row_18	PPFIA4	PTPRF interacting protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:9248]	1001	36.33321762084961	0.34511057	Yes	
row_19	FST	follistatin [Source:HGNC Symbol;Acc:HGNC:3971]	1007	36.0485954284668	0.35144567	Yes	
row_20	FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	1031	35.40590286254883	0.35599568	Yes	
row_21	MYL6B	myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]	1032	35.39369583129883	0.36266947	Yes	
row_22	GSN	gelsolin [Source:HGNC Symbol;Acc:HGNC:4620]	1131	32.55487823486328	0.35974902	No	
row_23	BDKRB2	bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]	1295	28.313068389892578	0.3500202	No	
row_24	ADAM12	ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]	1576	22.926599502563477	0.32846043	No	
row_25	GNAO1	G protein subunit alpha o1 [Source:HGNC Symbol;Acc:HGNC:4389]	1662	21.37010955810547	0.32463267	No	
row_26	TPM2	tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]	1813	19.40919303894043	0.3144267	No	
row_27	SH2B1	SH2B adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30417]	1838	19.09299659729004	0.3158083	No	
row_28	PTGIS	prostaglandin I2 synthase [Source:HGNC Symbol;Acc:HGNC:9603]	1870	18.75533676147461	0.3164792	No	
row_29	RIT1	Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]	1905	18.41937828063965	0.31680942	No	
row_30	MEF2D	myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]	1912	18.375062942504883	0.31971958	No	
row_31	PGAM2	phosphoglycerate mutase 2 [Source:HGNC Symbol;Acc:HGNC:8889]	2114	16.153148651123047	0.30418524	No	
row_32	SSPN	sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]	2241	15.011528015136719	0.29536855	No	
row_33	DMPK	DM1 protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]	2586	12.474675178527832	0.26592192	No	
row_34	GAA	alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]	2694	11.625680923461914	0.25822312	No	
row_35	OCEL1	occludin/ELL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26221]	2765	11.157580375671387	0.25385627	No	
row_36	AGL	"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]"	2943	9.956155776977539	0.23937199	No	
row_37	PDE4DIP	phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]	3061	9.390151977539062	0.23032726	No	
row_38	CACNA1H	calcium voltage-gated channel subunit alpha1 H [Source:HGNC Symbol;Acc:HGNC:1395]	3136	9.006905555725098	0.22518516	No	
