NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IRF1	interferon regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:6116]	407	81.05154418945312	0.018812513	Yes	
row_1	B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]	418	79.16165161132812	0.07283258	Yes	
row_2	GBP4	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	467	71.92430114746094	0.11833422	Yes	
row_3	UBA7	ubiquitin like modifier activating enzyme 7 [Source:HGNC Symbol;Acc:HGNC:12471]	495	68.23589324951172	0.16320777	Yes	
row_4	GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	531	63.8532829284668	0.20430379	Yes	
row_5	IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	534	63.63268280029297	0.24828231	Yes	
row_6	IL7	interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]	747	48.61576461791992	0.2625213	Yes	
row_7	IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	762	47.593414306640625	0.29426435	Yes	
row_8	CSF1	colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]	872	41.87074279785156	0.3132969	Yes	
row_9	PLSCR1	phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092]	886	40.83964157104492	0.34044468	Yes	
row_10	RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	901	40.11553955078125	0.36699793	Yes	
row_11	MVB12A	multivesicular body subunit 12A [Source:HGNC Symbol;Acc:HGNC:25153]	926	39.040565490722656	0.39188525	Yes	
row_12	LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]	951	38.023834228515625	0.4160669	Yes	
row_13	CD47	CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]	996	36.55687713623047	0.43739074	Yes	
row_14	IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]	1020	35.77431106567383	0.46010318	Yes	
row_15	IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]	1069	34.18488311767578	0.47941282	Yes	
row_16	PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	1078	34.0012092590332	0.5022745	Yes	
row_17	ADAR	adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225]	1216	30.475940704345703	0.5108232	Yes	
row_18	TENT5A	terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345]	1393	26.113405227661133	0.5127566	Yes	
row_19	DDX60	DExD/H-box helicase 60 [Source:HGNC Symbol;Acc:HGNC:25942]	1427	25.397607803344727	0.5273475	Yes	
row_20	BATF2	basic leucine zipper ATF-like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:25163]	1677	21.218971252441406	0.519169	Yes	
row_21	LPAR6	lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]	1775	19.877676010131836	0.52404165	Yes	
row_22	WARS1	tryptophanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12729]	1860	18.872421264648438	0.52941257	Yes	
row_23	PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	1933	18.13175392150879	0.5353733	Yes	
row_24	LGALS3BP	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	2033	16.956035614013672	0.5380344	Yes	
row_25	CXCL11	C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]	2182	15.585403442382812	0.5352368	Yes	
row_26	C1S	complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]	2290	14.626599311828613	0.53554523	Yes	
row_27	IRF2	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]	2294	14.60865592956543	0.545408	Yes	
row_28	IFITM3	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	2490	13.001139640808105	0.5364935	No	
row_29	ISG20	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	2597	12.384291648864746	0.53533775	No	
row_30	OGFR	opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]	2628	12.075377464294434	0.5409587	No	
