NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DHRS3	dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]	201	127.95082092285156	0.063765734	No	
row_1	ELOVL5	ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]	483	69.797119140625	0.08280041	No	
row_2	CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	962	37.70860290527344	0.063103676	No	
row_3	SIAH1	siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]	1514	23.823583602905273	0.027772829	No	
row_4	ABCB9	ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]	1613	22.134904861450195	0.032992616	No	
row_5	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:22960]	1704	20.808574676513672	0.038095206	No	
row_6	DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	1960	17.750640869140625	0.026066877	No	
row_7	PEX6	peroxisomal biogenesis factor 6 [Source:HGNC Symbol;Acc:HGNC:8859]	2069	16.60717010498047	0.026814613	No	
row_8	ATXN1	ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]	2438	13.5123872756958	0.0016761292	No	
row_9	ABCC5	ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]	2569	12.594549179077148	-0.0021772925	No	
row_10	CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	2650	11.925840377807617	-0.0018649363	No	
row_11	MVP	major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]	2798	10.839763641357422	-0.008408741	No	
row_12	ABCD2	ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]	2825	10.697989463806152	-0.003922347	No	
row_13	SMARCC1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:HGNC Symbol;Acc:HGNC:11104]"	3870	6.144515037536621	-0.09592886	No	
row_14	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	4091	5.480929374694824	-0.1126266	No	
row_15	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	4135	5.359964847564697	-0.113133706	No	
row_16	ERCC1	"ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]"	4616	4.060525894165039	-0.15464146	No	
row_17	CEL	carboxyl ester lipase [Source:HGNC Symbol;Acc:HGNC:1848]	4715	3.8249025344848633	-0.16119038	No	
row_18	PEX5	peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]	5445	2.4876694679260254	-0.2265951	No	
row_19	PEX11A	peroxisomal biogenesis factor 11 alpha [Source:HGNC Symbol;Acc:HGNC:8852]	5520	2.384209156036377	-0.23186414	No	
