NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ITGB1	integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]	113	164.74171447753906	0.027535759	No	
row_1	TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	176	134.44595336914062	0.052801173	No	
row_2	EVL	Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]	182	132.95474243164062	0.08299179	No	
row_3	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685]	237	116.0586166381836	0.104757495	No	
row_4	SLIT2	slit guidance ligand 2 [Source:HGNC Symbol;Acc:HGNC:11086]	247	113.75480651855469	0.1301518	No	
row_5	ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	266	107.80011749267578	0.1533413	No	
row_6	TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	269	107.00386810302734	0.17782623	No	
row_7	PECAM1	platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	292	100.11454010009766	0.19887406	No	
row_8	ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	350	89.53987121582031	0.21424854	No	
row_9	MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]	413	80.14020538330078	0.22699372	No	
row_10	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	486	69.31968688964844	0.23631985	No	
row_11	ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	559	60.99092102050781	0.24372578	No	
row_12	CDH11	cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]	649	55.061641693115234	0.24819323	No	
row_13	SGCE	sarcoglycan epsilon [Source:HGNC Symbol;Acc:HGNC:10808]	668	53.284324645996094	0.2588141	No	
row_14	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	702	51.51959228515625	0.26764148	No	
row_15	TRO	trophinin [Source:HGNC Symbol;Acc:HGNC:12326]	822	43.976192474365234	0.26678005	No	
row_16	CALB2	calbindin 2 [Source:HGNC Symbol;Acc:HGNC:1435]	856	42.59515380859375	0.2735499	No	
row_17	IRS1	insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]	894	40.41792678833008	0.27944806	No	
row_18	PLCG1	phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]	1039	35.118473052978516	0.27423352	No	
row_19	MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	1093	33.37338638305664	0.27702853	No	
row_20	NECTIN2	nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]	1176	31.373153686523438	0.27668166	No	
row_21	VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	1319	27.80130386352539	0.269965	No	
row_22	RASA1	RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]	1349	27.139148712158203	0.27354124	No	
row_23	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	1398	25.922224044799805	0.27508056	No	
row_24	LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	1422	25.41897201538086	0.27881485	No	
row_25	CLDN7	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]	1464	24.735559463500977	0.28072765	No	
row_26	NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	1598	22.40259552001953	0.27359828	No	
row_27	VAV2	vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]	1654	21.539287567138672	0.27348006	No	
row_28	NF2	neurofibromin 2 [Source:HGNC Symbol;Acc:HGNC:7773]	1666	21.33902931213379	0.27738294	No	
row_29	PKD1	"polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]"	1868	18.756364822387695	0.2631271	No	
row_30	CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	1950	17.8765926361084	0.25976104	No	
row_31	MAPK11	mitogen-activated protein kinase 11 [Source:HGNC Symbol;Acc:HGNC:6873]	2028	17.004911422729492	0.25656375	No	
row_32	PBX2	PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	2044	16.829193115234375	0.25905716	No	
row_33	CLDN14	claudin 14 [Source:HGNC Symbol;Acc:HGNC:2035]	2202	15.380084037780762	0.24809021	No	
