NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	DUSP6	dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]	10	267.7589416503906	0.070470735	Yes	
row_1	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	15	257.0398254394531	0.13863578	Yes	
row_2	MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	39	221.7241973876953	0.1956359	Yes	
row_3	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	77	186.43067932128906	0.24193722	Yes	
row_4	TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	147	149.65650939941406	0.27548814	Yes	
row_5	HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	199	128.4976348876953	0.3050544	Yes	
row_6	ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	266	107.80011749267578	0.32772148	Yes	
row_7	PECAM1	platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	292	100.11454010009766	0.35211334	Yes	
row_8	TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	320	95.07986450195312	0.37497872	Yes	
row_9	CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	340	91.85935974121094	0.39772183	Yes	
row_10	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	347	90.3570556640625	0.42126098	Yes	
row_11	LRP1	LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]	387	83.61671447753906	0.43996546	Yes	
row_12	CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	453	73.37611389160156	0.4535463	Yes	
