NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	16	252.03848266601562	0.028856352	Yes	
row_1	LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	23	244.5907440185547	0.057743948	Yes	
row_2	SNAI2	snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]	35	225.45606994628906	0.08386417	Yes	
row_3	MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	39	221.7241973876953	0.11027739	Yes	
row_4	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	61	196.43736267089844	0.13197647	Yes	
row_5	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	77	186.43067932128906	0.15302762	Yes	
row_6	POSTN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	106	167.25857543945312	0.17056464	Yes	
row_7	ITGB1	integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]	113	164.74171447753906	0.18983985	Yes	
row_8	GAS1	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	117	162.51303100585938	0.20912513	Yes	
row_9	COL7A1	collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214]	120	161.07327270507812	0.22832987	Yes	
row_10	CDH2	cadherin 2 [Source:HGNC Symbol;Acc:HGNC:1759]	132	155.63702392578125	0.24604513	Yes	
row_11	COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]	140	153.36094665527344	0.26385754	Yes	
row_12	TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	147	149.65650939941406	0.2813168	Yes	
row_13	BGN	biglycan [Source:HGNC Symbol;Acc:HGNC:1044]	198	128.68878173828125	0.29216948	Yes	
row_14	HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	199	128.4976348876953	0.30763826	Yes	
row_15	COL3A1	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	200	128.46754455566406	0.32310343	Yes	
row_16	CXCL12	C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	212	123.38004302978516	0.33693555	Yes	
row_17	TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	218	121.9924087524414	0.3511573	Yes	
row_18	FAP	fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]	223	120.22590637207031	0.3652592	Yes	
row_19	CD44	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	233	117.52344512939453	0.37857187	Yes	
row_20	CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	241	115.38285827636719	0.39181238	Yes	
row_21	SLIT2	slit guidance ligand 2 [Source:HGNC Symbol;Acc:HGNC:11086]	247	113.75480651855469	0.4050425	Yes	
row_22	ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	266	107.80011749267578	0.4163496	Yes	
row_23	COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	268	107.19390106201172	0.429161	Yes	
row_24	TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	269	107.00386810302734	0.44204235	Yes	
row_25	NOTCH2	notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]	296	99.17170715332031	0.45156848	Yes	
row_26	WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	310	96.29463195800781	0.46195447	Yes	
row_27	TGFB1	transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]	314	95.87860870361328	0.47321817	Yes	
row_28	TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	320	95.07986450195312	0.48420015	Yes	
row_29	LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]	331	92.52454376220703	0.4944106	Yes	
row_30	SERPINH1	serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]	333	92.44854736328125	0.505447	Yes	
row_31	ANPEP	"alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]"	336	92.05543518066406	0.5163432	Yes	
row_32	COL5A3	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]	342	91.64747619628906	0.526912	Yes	
row_33	PTHLH	parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]	345	90.59799194335938	0.53763276	Yes	
row_34	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	347	90.3570556640625	0.5484173	Yes	
row_35	COL5A1	collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]	360	87.58766174316406	0.5578479	Yes	
row_36	LRP1	LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]	387	83.61671447753906	0.5655015	Yes	
row_37	PDGFRB	platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804]	442	75.193359375	0.56954324	Yes	
row_38	DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	454	73.26570129394531	0.5773425	Yes	
row_39	TGFBR3	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	463	72.58789825439453	0.58533853	Yes	
row_40	PLAUR	"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]"	474	71.01639556884766	0.59295976	Yes	
row_41	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]	505	66.85343170166016	0.5982243	Yes	
row_42	MXRA5	matrix remodeling associated 5 [Source:HGNC Symbol;Acc:HGNC:7539]	515	65.3131103515625	0.6052517	Yes	
row_43	WNT5A	Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]	556	61.100929260253906	0.60889596	Yes	
row_44	NTM	neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]	603	57.8934440612793	0.6115973	Yes	
