NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	GNG2	G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	5	281.58453369140625	0.068293504	Yes	
row_1	DUSP6	dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]	10	267.7589416503906	0.13330354	Yes	
row_2	MMP14	matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]	39	221.7241973876953	0.18485665	Yes	
row_3	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	77	186.43067932128906	0.22696088	Yes	
row_4	TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	147	149.65650939941406	0.25713056	Yes	
row_5	GATA3	GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]	154	143.77450561523438	0.29168224	Yes	
row_6	CBLB	Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]	167	140.1649169921875	0.32479846	Yes	
row_7	SH2B3	SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]	197	128.7813262939453	0.35356513	Yes	
row_8	DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	213	123.299072265625	0.3822861	Yes	
row_9	TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	320	95.07986450195312	0.39571258	Yes	
row_10	LRP1	LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]	387	83.61671447753906	0.41003418	Yes	
row_11	IRF1	interferon regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:6116]	407	81.05154418945312	0.42807007	Yes	
row_12	CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	453	73.37611389160156	0.4418306	Yes	
row_13	PLAUR	"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]"	474	71.01639556884766	0.45732382	Yes	
row_14	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	499	67.65522766113281	0.4716269	Yes	
row_15	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]	517	65.12477111816406	0.4859586	Yes	
row_16	S100A13	S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]	600	58.09126281738281	0.49256995	Yes	
row_17	DOCK10	dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479]	607	57.69780349731445	0.50610405	Yes	
row_18	PHEX	phosphate regulating endopeptidase homolog X-linked [Source:HGNC Symbol;Acc:HGNC:8918]	761	47.729549407958984	0.5036283	Yes	
row_19	PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	878	41.39253616333008	0.50302225	Yes	
row_20	PLSCR1	phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092]	886	40.83964157104492	0.5123477	Yes	
row_21	KYNU	kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]	920	39.15895462036133	0.5188616	Yes	
row_22	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:3093]	976	37.091854095458984	0.522839	Yes	
row_23	ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]	1049	34.88821792602539	0.52470833	Yes	
row_24	PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	1078	34.0012092590332	0.5304246	Yes	
row_25	PLA2G7	phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]	1321	27.77842903137207	0.5148579	No	
row_26	C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]	1352	27.09988784790039	0.51870435	No	
row_27	KCNIP3	potassium voltage-gated channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523]	1435	25.27146339416504	0.517302	No	
row_28	CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	1451	25.053953170776367	0.52203417	No	
row_29	PRSS3	serine protease 3 [Source:HGNC Symbol;Acc:HGNC:9486]	1680	21.20697021484375	0.5061558	No	
row_30	CASP7	caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]	1723	20.522981643676758	0.50728816	No	
row_31	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	1993	17.454347610473633	0.486707	No	
row_32	PIM1	"Pim-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8986]"	2140	15.933332443237305	0.47711393	No	
